ExchangeId,Effectivedate,Symbol,Open,High,Low,Close,Volume
NSE,24-07-2015,RELIANCE,524,524.85,510.55,512.5,5988726
NSE,27-07-2015,RELIANCE,512.45,514.95,500.9,502.7,9197526
NSE,28-07-2015,RELIANCE,504.15,508.35,500.05,505.1,6118202
NSE,29-07-2015,RELIANCE,504.75,506.35,496.05,498,6761866
NSE,30-07-2015,RELIANCE,500.05,504,496.15,500.1,5349408
NSE,31-07-2015,RELIANCE,500,503.95,495,500.9,7604624
NSE,03-08-2015,RELIANCE,500.5,506.9,499.7,501.2,4520364
NSE,04-08-2015,RELIANCE,501.7,502.8,490,494,5489138
NSE,05-08-2015,RELIANCE,494.1,500.4,492.05,493.9,6558056
NSE,06-08-2015,RELIANCE,495.5,496,488.75,489.5,3981022
NSE,07-08-2015,RELIANCE,489.5,497,488.6,492.2,3935694
NSE,10-08-2015,RELIANCE,492.25,494.4,482.25,484.45,4246570
NSE,11-08-2015,RELIANCE,485.5,486.8,479,483,4005904
NSE,12-08-2015,RELIANCE,481.8,483,470.3,471.45,4411804
NSE,13-08-2015,RELIANCE,473.5,477,464.7,466.7,4270094
NSE,14-08-2015,RELIANCE,470.1,486,467.15,483.5,5824010
NSE,17-08-2015,RELIANCE,483,483,473,475.35,4963652
NSE,18-08-2015,RELIANCE,478,478,471.1,472.05,3031166
NSE,19-08-2015,RELIANCE,472,480.5,469.7,477.3,4058402
NSE,20-08-2015,RELIANCE,480,480,456.9,458.15,8689858
NSE,21-08-2015,RELIANCE,455,455.95,448.5,454,9166424
NSE,24-08-2015,RELIANCE,440,440,409,414.8,16291446
NSE,25-08-2015,RELIANCE,420.4,430.3,411.6,424.1,22631686
NSE,26-08-2015,RELIANCE,423.9,437.4,420,426.7,8665824
NSE,27-08-2015,RELIANCE,433.4,440.6,428.5,434.6,12342370
NSE,28-08-2015,RELIANCE,437.5,441.5,433.05,436.2,4923780
NSE,31-08-2015,RELIANCE,436.4,436.4,426.9,427.95,9467432
NSE,01-09-2015,RELIANCE,426.95,426.95,417.55,419.9,9895684
NSE,02-09-2015,RELIANCE,425,428.55,421.3,424.8,8984402
NSE,03-09-2015,RELIANCE,427,430.4,422.2,426.9,5330550
NSE,04-09-2015,RELIANCE,424.85,424.85,412.55,417.95,7406072
NSE,07-09-2015,RELIANCE,419.1,422,413.85,416.6,4678930
NSE,08-09-2015,RELIANCE,418,426.5,412.55,424.3,5897660
NSE,09-09-2015,RELIANCE,430.5,439.35,425.25,437,7927582
NSE,10-09-2015,RELIANCE,430.5,435.25,427.75,433.5,5062846
NSE,11-09-2015,RELIANCE,436,438.05,428.1,430.5,4861888
NSE,14-09-2015,RELIANCE,430.9,432.85,425.95,431.9,3640906
NSE,15-09-2015,RELIANCE,431,435,427.8,434.1,5261888
NSE,16-09-2015,RELIANCE,436.05,438.7,432.6,436.3,6137372
NSE,18-09-2015,RELIANCE,439.2,449.75,438.6,447.7,15663184
NSE,21-09-2015,RELIANCE,440,444.1,438,439.05,5820728
NSE,22-09-2015,RELIANCE,440,442.45,422.25,423.95,7198324
NSE,23-09-2015,RELIANCE,421.5,428.4,420,425.2,6958648
NSE,24-09-2015,RELIANCE,424,424,417.4,418.7,13293018
NSE,28-09-2015,RELIANCE,419.9,420.45,414.35,417.1,5314394
NSE,29-09-2015,RELIANCE,415,425.1,413.05,420.4,7247674
NSE,30-09-2015,RELIANCE,425.5,432.4,419.25,431.15,7905330
NSE,01-10-2015,RELIANCE,437,437,429.3,432.35,3960612
NSE,05-10-2015,RELIANCE,431.4,445,430.9,444,7321708
NSE,06-10-2015,RELIANCE,447.8,450.25,442.9,449,5636996
NSE,07-10-2015,RELIANCE,447.35,459,445.5,456.9,5264358
NSE,08-10-2015,RELIANCE,457.45,457.45,443.1,444.55,4915978
NSE,09-10-2015,RELIANCE,447,452.7,440.75,443.7,4264390
NSE,12-10-2015,RELIANCE,444,450.8,444,445.9,2840098
NSE,13-10-2015,RELIANCE,442.5,448.15,441.45,446.8,2817316
NSE,14-10-2015,RELIANCE,447.9,452.5,447,451.5,3658514
NSE,15-10-2015,RELIANCE,453.85,455.5,450.05,451.85,4136660
NSE,16-10-2015,RELIANCE,452.25,457.4,451.85,456.1,6970386
NSE,19-10-2015,RELIANCE,470.5,482.75,470.5,481.75,15317750
NSE,20-10-2015,RELIANCE,482.5,483.35,476.5,478.35,8271006
NSE,21-10-2015,RELIANCE,477.75,487.4,476.5,477.5,6585230
NSE,23-10-2015,RELIANCE,482,486.5,470.6,477.8,5556136
NSE,26-10-2015,RELIANCE,480.95,481.5,470.65,471.4,5000840
NSE,27-10-2015,RELIANCE,469.4,474.1,468.7,469.8,5303952
NSE,28-10-2015,RELIANCE,468.45,472.45,464.95,468.5,5467128
NSE,29-10-2015,RELIANCE,468,472.5,467.5,470.5,6071344
NSE,30-10-2015,RELIANCE,471.05,477.95,470.05,473.85,6110650
NSE,02-11-2015,RELIANCE,474.5,480.75,472.6,479.9,3301676
NSE,03-11-2015,RELIANCE,481.6,485.2,480.6,483.6,5199592
NSE,04-11-2015,RELIANCE,484,487.5,473.1,475.65,4586836
NSE,05-11-2015,RELIANCE,474.5,475.5,466.5,468.3,4922518
NSE,06-11-2015,RELIANCE,469.7,477.4,468.95,476.2,3825198
NSE,09-11-2015,RELIANCE,466.75,482.5,461.7,480.6,7786320
NSE,10-11-2015,RELIANCE,478.5,479.75,458.15,461.4,5251122
NSE,11-11-2015,RELIANCE,463.55,466.4,463.55,464.2,599022
NSE,13-11-2015,RELIANCE,457.5,469.3,457.25,466.5,6255098
NSE,16-11-2015,RELIANCE,463,471,462.4,467.15,7015926
NSE,17-11-2015,RELIANCE,469,469.45,463.1,463.9,3926210
NSE,18-11-2015,RELIANCE,463.8,465.65,455,456,5142766
NSE,19-11-2015,RELIANCE,459.45,469.35,458.6,467.4,5569752
NSE,20-11-2015,RELIANCE,467,476.4,462.8,473.4,5167930
NSE,23-11-2015,RELIANCE,475,478.95,473.1,476.9,4800026
NSE,24-11-2015,RELIANCE,476.5,485.8,475.5,483.85,6768886
NSE,26-11-2015,RELIANCE,485.5,496,484.1,494.3,10883224
NSE,27-11-2015,RELIANCE,494.5,496.25,487.05,489.5,4979394
NSE,30-11-2015,RELIANCE,489.25,492.2,481.15,482.9,13678054
NSE,01-12-2015,RELIANCE,482,489.4,480.6,482.95,5934650
NSE,02-12-2015,RELIANCE,483.1,489.85,482.25,489,3462408
NSE,03-12-2015,RELIANCE,487.45,494.5,487.05,488.6,5194048
NSE,04-12-2015,RELIANCE,486.15,488.1,480.7,482.7,6146002
NSE,07-12-2015,RELIANCE,482.7,486.5,474.9,476,6621556
NSE,08-12-2015,RELIANCE,474.45,476.8,468.05,470.45,3443452
NSE,09-12-2015,RELIANCE,468.1,471.7,456.4,457.95,4194236
NSE,10-12-2015,RELIANCE,461.25,476.9,460,475.2,8499730
NSE,11-12-2015,RELIANCE,475.9,479.5,471.45,476.5,8300090
NSE,14-12-2015,RELIANCE,473.8,481.75,473,477.55,4829460
NSE,15-12-2015,RELIANCE,478.5,489,476.8,487.95,7186122
NSE,16-12-2015,RELIANCE,487.95,493.8,486.75,489.3,5530496
NSE,17-12-2015,RELIANCE,490,507.5,489,504.85,8854870
NSE,18-12-2015,RELIANCE,501.9,504.5,495,495.95,7322040
NSE,21-12-2015,RELIANCE,493.95,499.5,492.2,496.05,5637670
NSE,22-12-2015,RELIANCE,496.4,501.3,492,493.65,5293656
NSE,23-12-2015,RELIANCE,495.9,503.45,495,501.9,5906346
NSE,24-12-2015,RELIANCE,501.95,503.6,498.15,500.3,5441138
NSE,28-12-2015,RELIANCE,500.3,506.9,500,505.2,5891016
NSE,29-12-2015,RELIANCE,505.2,509.35,503.6,507.7,6818120
NSE,30-12-2015,RELIANCE,507.5,508,501,502.25,3726642
NSE,31-12-2015,RELIANCE,501.7,509.85,499.55,507.3,8450132
NSE,04-01-2016,RELIANCE,502.5,506.9,493.35,497.65,13793142
NSE,05-01-2016,RELIANCE,500.15,505,498.5,502.6,6832918
NSE,06-01-2016,RELIANCE,503.8,519.2,500.2,516.1,12233710
NSE,07-01-2016,RELIANCE,510.5,514,504,506.6,9024438
NSE,08-01-2016,RELIANCE,510,516.45,508.35,512.9,9743678
NSE,11-01-2016,RELIANCE,508,530.4,505.5,525.8,13265342
NSE,12-01-2016,RELIANCE,527.5,532.7,520.55,522.7,10685522
NSE,13-01-2016,RELIANCE,526.55,544.9,523.6,538.4,32825622
NSE,14-01-2016,RELIANCE,531.9,540.5,526.5,530.85,12719826
NSE,15-01-2016,RELIANCE,534.9,544.75,532.8,536.65,13151450
NSE,18-01-2016,RELIANCE,537.5,542,504.05,508.4,12459918
NSE,19-01-2016,RELIANCE,514.5,524.9,507.05,521.8,9824192
NSE,20-01-2016,RELIANCE,517.45,517.45,495,502.3,20624706
NSE,21-01-2016,RELIANCE,508.8,512.9,488.35,492.1,14523544
NSE,22-01-2016,RELIANCE,497,505.5,497,502.1,10826910
NSE,25-01-2016,RELIANCE,505,509.4,500,502,5988680
NSE,27-01-2016,RELIANCE,504.05,505,498.5,499.7,7886590
NSE,28-01-2016,RELIANCE,500.5,510.9,498.55,508.45,10548946
NSE,29-01-2016,RELIANCE,509.5,520,509,517.7,8767154
NSE,01-02-2016,RELIANCE,520,520.9,512.8,515.15,4534546
NSE,02-02-2016,RELIANCE,515.15,516.4,495.25,500.6,6752932
NSE,03-02-2016,RELIANCE,494,497,487.5,490.7,7173616
NSE,04-02-2016,RELIANCE,494,500.5,482.85,486.5,8322158
NSE,05-02-2016,RELIANCE,489.55,491,480.7,485.45,9599764
NSE,08-02-2016,RELIANCE,485.55,492.4,479,480.5,5521706
NSE,09-02-2016,RELIANCE,476.45,484.4,475,478.75,8962058
NSE,10-02-2016,RELIANCE,475.85,486.5,474.3,481.3,7718500
NSE,11-02-2016,RELIANCE,481.4,483,457.75,462.3,7824326
NSE,12-02-2016,RELIANCE,466.95,466.95,444.05,453.3,13403870
NSE,15-02-2016,RELIANCE,459,475.7,459,473.4,8815778
NSE,16-02-2016,RELIANCE,475.55,479,463.5,465.3,5954526
NSE,17-02-2016,RELIANCE,467.55,478.7,458.2,476.3,7059664
NSE,18-02-2016,RELIANCE,481.5,484.35,468,470.05,6598322
NSE,19-02-2016,RELIANCE,470,476.4,468.7,472.2,4679328
NSE,22-02-2016,RELIANCE,472.05,484.15,472.05,481.15,5838396
NSE,23-02-2016,RELIANCE,481.55,483.6,471.4,474.8,8681492
NSE,24-02-2016,RELIANCE,472.45,479.3,471,476.3,6942622
NSE,25-02-2016,RELIANCE,477.1,478.3,470.4,472.05,11350050
NSE,26-02-2016,RELIANCE,476.5,479.4,472.15,475.2,3817066
NSE,29-02-2016,RELIANCE,475.65,497.3,467.5,483.3,14186948
NSE,01-03-2016,RELIANCE,482.35,492.5,482.3,490.65,7521846
NSE,02-03-2016,RELIANCE,496.45,502.9,493.6,500.75,9191772
NSE,03-03-2016,RELIANCE,505,509,498.75,506.4,7260012
NSE,04-03-2016,RELIANCE,507,507.5,501.75,503.2,4108856
NSE,08-03-2016,RELIANCE,503.75,515.45,503.75,513.5,6045108
NSE,09-03-2016,RELIANCE,510,521.95,509.3,520.85,5419662
NSE,10-03-2016,RELIANCE,521,522.95,504.5,505.9,9466248
NSE,11-03-2016,RELIANCE,507.45,514.8,505.3,507.25,7003352
NSE,14-03-2016,RELIANCE,509.55,513.2,506.5,509.9,5431180
NSE,15-03-2016,RELIANCE,512,513.9,507.55,510.25,4794664
NSE,16-03-2016,RELIANCE,510.5,512.9,502.7,510.9,5058148
NSE,17-03-2016,RELIANCE,513.5,518.45,506,508,7695480
NSE,18-03-2016,RELIANCE,509.1,515.1,507.85,513.6,6414492
NSE,21-03-2016,RELIANCE,514,520.75,511.4,518.65,5809704
NSE,22-03-2016,RELIANCE,518.5,526.1,517.85,523.9,7009934
NSE,23-03-2016,RELIANCE,523.45,523.45,511.2,514.6,7683308
NSE,28-03-2016,RELIANCE,515,515.85,507.8,510.2,8261106
NSE,29-03-2016,RELIANCE,511.9,521,510.1,518.1,7255802
NSE,30-03-2016,RELIANCE,521.35,525.9,521.35,523.5,6607560
NSE,31-03-2016,RELIANCE,520.5,528,516.35,522.6,14095970
NSE,01-04-2016,RELIANCE,519.55,523.15,512.5,517.2,5660230
NSE,04-04-2016,RELIANCE,520,521.1,512.65,517.5,3946520
NSE,05-04-2016,RELIANCE,515.65,521.2,511.1,513.5,4690296
NSE,06-04-2016,RELIANCE,516.05,518.35,511.3,516.9,3195950
NSE,07-04-2016,RELIANCE,517.45,524,511.05,518.6,4018110
NSE,08-04-2016,RELIANCE,517.95,527.2,515.6,518.15,6131402
NSE,11-04-2016,RELIANCE,518.5,522.75,516.5,520.15,4712636
NSE,12-04-2016,RELIANCE,520.15,528.7,519,523.7,5104198
NSE,13-04-2016,RELIANCE,526.3,534.95,526.3,533,7332282
NSE,18-04-2016,RELIANCE,532.9,533.4,527.7,532.4,8716204
NSE,20-04-2016,RELIANCE,534.6,534.6,517.9,518.65,9914994
NSE,21-04-2016,RELIANCE,520.7,526,517.5,520.6,5202872
NSE,22-04-2016,RELIANCE,519.5,523.75,514.65,519.5,5351172
NSE,25-04-2016,RELIANCE,522.2,522.2,506.15,508.45,27959172
NSE,26-04-2016,RELIANCE,507.7,511.95,503.75,508.5,12082558
NSE,27-04-2016,RELIANCE,508.95,513,508,509.7,6630120
NSE,28-04-2016,RELIANCE,507,509.6,495.5,498.35,28321014
NSE,29-04-2016,RELIANCE,496.7,499.3,489.4,491.35,10734120
NSE,02-05-2016,RELIANCE,489.5,496.2,489,493.5,4855506
NSE,03-05-2016,RELIANCE,494,497.5,486.4,487.9,8033248
NSE,04-05-2016,RELIANCE,487,491.85,486.5,489.05,6192906
NSE,05-05-2016,RELIANCE,490,491.7,485.45,487.6,9904822
NSE,06-05-2016,RELIANCE,486.5,488.4,483.5,484.5,6742440
NSE,09-05-2016,RELIANCE,487.5,493,486.4,491.55,7016176
NSE,10-05-2016,RELIANCE,491.55,492.35,489,491.3,3313680
NSE,11-05-2016,RELIANCE,485.9,490.4,485,487.7,5641398
NSE,12-05-2016,RELIANCE,488,497.1,487.5,496.4,5845428
NSE,13-05-2016,RELIANCE,494.5,495.3,487.5,489.1,6696706
NSE,16-05-2016,RELIANCE,488.5,491.25,485.55,488,4264144
NSE,17-05-2016,RELIANCE,490.1,491.55,483.2,484.6,5558046
NSE,18-05-2016,RELIANCE,482.95,486.25,482.05,485.3,3761948
NSE,19-05-2016,RELIANCE,485.85,485.95,472.8,475.6,4176116
NSE,20-05-2016,RELIANCE,476,477.25,465.7,467.1,8477976
NSE,23-05-2016,RELIANCE,468.7,470.35,462.8,465,8396196
NSE,24-05-2016,RELIANCE,464,472,464,470.2,5615474
NSE,25-05-2016,RELIANCE,474.9,476.4,470.6,475.6,4224270
NSE,26-05-2016,RELIANCE,475,476.2,472.05,473.4,6487202
NSE,27-05-2016,RELIANCE,474.5,488.45,474.4,487.35,6126758
NSE,30-05-2016,RELIANCE,488.2,490.75,482.5,484.35,4404182
NSE,31-05-2016,RELIANCE,484.5,486.5,478.25,478.9,10666938
NSE,01-06-2016,RELIANCE,479,483.05,475.9,476.8,4134068
NSE,02-06-2016,RELIANCE,477.25,478.6,472.55,478.1,4687704
NSE,03-06-2016,RELIANCE,480,481.45,477.9,479.8,3951424
NSE,06-06-2016,RELIANCE,480.5,481.5,476.3,477.4,3964932
NSE,07-06-2016,RELIANCE,478.6,480.5,475.8,477.5,8665254
NSE,08-06-2016,RELIANCE,479,479,474.6,477.05,5547950
NSE,09-06-2016,RELIANCE,480,488.2,478.1,485.6,7151680
NSE,10-06-2016,RELIANCE,487,492.2,484.15,488.35,7459474
NSE,13-06-2016,RELIANCE,484.95,491.7,481.5,490.55,4669712
NSE,14-06-2016,RELIANCE,490.5,492.7,484.65,488.1,4994016
NSE,15-06-2016,RELIANCE,490,493.25,486.9,492.3,5087842
NSE,16-06-2016,RELIANCE,490.5,491.8,483.5,488.15,4284658
NSE,17-06-2016,RELIANCE,488.5,489.3,485.05,487.45,4816192
NSE,20-06-2016,RELIANCE,486.1,496.3,484,495.1,4918474
NSE,21-06-2016,RELIANCE,497.05,497.1,489.85,493.55,6369730
NSE,22-06-2016,RELIANCE,492.5,492.95,488.55,490.25,5846568
NSE,23-06-2016,RELIANCE,490,491,485,490.2,4497386
NSE,24-06-2016,RELIANCE,482.45,482.45,466.7,475.7,11422346
NSE,27-06-2016,RELIANCE,470.25,479.2,470.25,477.8,4189198
NSE,28-06-2016,RELIANCE,478.2,480.8,477.5,478.9,3476740
NSE,29-06-2016,RELIANCE,481,484.5,480,483.45,3439714
NSE,30-06-2016,RELIANCE,486,488.75,483.5,484.6,5832658
NSE,01-07-2016,RELIANCE,486.4,488.4,485,486.7,3021958
NSE,04-07-2016,RELIANCE,487.75,496.8,487.75,493.35,3567500
NSE,05-07-2016,RELIANCE,493.05,501.45,490.15,496.55,5193356
NSE,07-07-2016,RELIANCE,496.25,500.25,493.1,493.95,5499296
NSE,08-07-2016,RELIANCE,493.5,494.5,488.2,489.2,3264450
NSE,11-07-2016,RELIANCE,495.5,497.5,492.75,496.25,3779212
NSE,12-07-2016,RELIANCE,497.6,502.5,495.5,501.7,4465370
NSE,13-07-2016,RELIANCE,502.6,508.35,502.1,504.4,6818772
NSE,14-07-2016,RELIANCE,504.05,507.05,499.1,502.45,4918366
NSE,15-07-2016,RELIANCE,504.5,510.5,501.75,506.1,6397124
NSE,18-07-2016,RELIANCE,514,519.4,500.9,503.1,14678172
NSE,19-07-2016,RELIANCE,503,511.5,497.65,508.9,7611500
NSE,20-07-2016,RELIANCE,510,514.15,508.3,511.5,5607290
NSE,21-07-2016,RELIANCE,512,512.5,502.5,503.2,3068088
NSE,22-07-2016,RELIANCE,503,508.9,502.55,507.4,3154228
NSE,25-07-2016,RELIANCE,507,511.9,503.7,511.4,3767768
NSE,26-07-2016,RELIANCE,511.5,517.4,507.6,512,4807744
NSE,27-07-2016,RELIANCE,511.5,513,504.5,506.55,5042896
NSE,28-07-2016,RELIANCE,507.5,515.25,506.5,513.15,7136750
NSE,29-07-2016,RELIANCE,512,512.45,506,507.45,4402328
NSE,01-08-2016,RELIANCE,509,510.15,502.5,504.75,3647388
NSE,02-08-2016,RELIANCE,504,510,503.15,506.4,3524816
NSE,03-08-2016,RELIANCE,507.2,507.2,495.75,497,5427608
NSE,04-08-2016,RELIANCE,499.5,500,491.7,496.5,4657432
NSE,05-08-2016,RELIANCE,499,509.5,498.5,508.1,5535828
NSE,08-08-2016,RELIANCE,509.95,517,509.3,514.6,6197506
NSE,09-08-2016,RELIANCE,513.5,517.25,510.5,515.35,6076092
NSE,10-08-2016,RELIANCE,515.6,517.3,501,501.8,6158926
NSE,11-08-2016,RELIANCE,501,511.4,499.8,507.05,6477798
NSE,12-08-2016,RELIANCE,508.5,521.45,508.5,517.9,7481722
NSE,16-08-2016,RELIANCE,518.1,522.4,507.75,512.45,6111206
NSE,17-08-2016,RELIANCE,512.05,514.4,503.6,506.65,7079940
NSE,18-08-2016,RELIANCE,508,511.8,508,509,3542898
NSE,19-08-2016,RELIANCE,509,511,503.55,507.45,3738616
NSE,22-08-2016,RELIANCE,506,509.85,503.6,505.9,3055808
NSE,23-08-2016,RELIANCE,506,507.5,502.5,505.2,3346656
NSE,24-08-2016,RELIANCE,505.85,511,505.5,510.25,3986306
NSE,25-08-2016,RELIANCE,510.6,514.5,504.5,506.35,6839550
NSE,26-08-2016,RELIANCE,508.95,515.4,507.3,513.95,4406930
NSE,29-08-2016,RELIANCE,513.6,529.9,513.05,528.7,7402990
NSE,30-08-2016,RELIANCE,531,534.25,526.5,533.2,8307044
NSE,31-08-2016,RELIANCE,532.45,537,523.5,530,10649920
NSE,01-09-2016,RELIANCE,526.5,536.4,512.85,514.6,19484908
NSE,02-09-2016,RELIANCE,515.55,516.3,501.15,506.7,12857628
NSE,06-09-2016,RELIANCE,509.95,512.5,507.5,509.95,5262182
NSE,07-09-2016,RELIANCE,511,513.5,506.5,508.8,5909990
NSE,08-09-2016,RELIANCE,511.5,518,510.1,516.7,5580392
NSE,09-09-2016,RELIANCE,517.5,524.95,515,522.3,6980882
NSE,12-09-2016,RELIANCE,515.2,528,514.6,523.25,15399600
NSE,14-09-2016,RELIANCE,524,529.5,520.45,522.4,8505508
NSE,15-09-2016,RELIANCE,523.5,535.1,523.5,532.5,14341770
NSE,16-09-2016,RELIANCE,533.5,546.9,529.55,537.8,17977852
NSE,19-09-2016,RELIANCE,536.3,544,535.5,541.2,7624648
NSE,20-09-2016,RELIANCE,542,542.4,534.5,537.1,5271708
NSE,21-09-2016,RELIANCE,537,542.45,534.5,536.1,5002952
NSE,22-09-2016,RELIANCE,541.5,547.9,539.5,544.5,8577088
NSE,23-09-2016,RELIANCE,544.5,554.7,544.5,551.4,14211450
NSE,26-09-2016,RELIANCE,551.7,564.8,550.1,553.6,17469886
NSE,27-09-2016,RELIANCE,558.5,563,553.3,555.25,8857386
NSE,28-09-2016,RELIANCE,553.95,554,543.15,545.35,11346976
NSE,29-09-2016,RELIANCE,547.5,555.4,533.7,536.2,9719492
NSE,30-09-2016,RELIANCE,534,547.3,533.15,541.85,5120210
NSE,03-10-2016,RELIANCE,543.5,554,538.1,545.35,8286218
NSE,04-10-2016,RELIANCE,546.5,554.15,546,548.15,5995088
NSE,05-10-2016,RELIANCE,552,553.25,542.9,544.7,4932794
NSE,06-10-2016,RELIANCE,546,563.1,546,555.4,9651260
NSE,07-10-2016,RELIANCE,557,561.5,553.25,554.5,6985676
NSE,10-10-2016,RELIANCE,557,561,547,548.15,5281946
NSE,13-10-2016,RELIANCE,544.5,544.5,526,528.6,10029334
NSE,14-10-2016,RELIANCE,531.5,541,530.85,538.85,6978946
NSE,17-10-2016,RELIANCE,540,540.4,529.4,530.35,4492474
NSE,18-10-2016,RELIANCE,533,541.4,531,540.55,5062266
NSE,19-10-2016,RELIANCE,542.2,547.35,540.7,543.65,7805312
NSE,20-10-2016,RELIANCE,547,549,542,543.8,4629042
NSE,21-10-2016,RELIANCE,548.5,548.5,529.2,532.1,19936484
NSE,24-10-2016,RELIANCE,535,537,530.35,531.65,4806198
NSE,25-10-2016,RELIANCE,532.5,532.6,527.1,530.4,3501422
NSE,26-10-2016,RELIANCE,528,529.7,526.05,527,5004110
NSE,27-10-2016,RELIANCE,525.55,526.95,521.7,524.35,5871148
NSE,28-10-2016,RELIANCE,525,529,521.9,527.5,3715834
NSE,30-10-2016,RELIANCE,529.4,529.4,523.15,525.6,724340
NSE,01-11-2016,RELIANCE,525.65,528,523.7,525.5,4674022
NSE,02-11-2016,RELIANCE,520.5,521.4,510.5,511.9,3218450
NSE,03-11-2016,RELIANCE,511.9,517.4,510.3,512,3342742
NSE,04-11-2016,RELIANCE,510.1,513.45,500,502.8,5273822
NSE,07-11-2016,RELIANCE,507,508.3,499.5,500.6,4345842
NSE,08-11-2016,RELIANCE,502.85,502.85,499.15,501.75,6140692
NSE,09-11-2016,RELIANCE,475,504.5,465,502.3,9893146
NSE,10-11-2016,RELIANCE,509.3,514.5,503.5,505.2,4463814
NSE,11-11-2016,RELIANCE,498.9,508.75,497.55,500.9,6754784
NSE,15-11-2016,RELIANCE,498.25,500,489.8,492.7,6623184
NSE,16-11-2016,RELIANCE,497.5,498.4,490.35,493.3,7566452
NSE,17-11-2016,RELIANCE,493,499.1,487.2,488.9,5773270
NSE,18-11-2016,RELIANCE,492.5,496.35,491,493.75,8303856
NSE,21-11-2016,RELIANCE,493.8,496.8,491.6,495.75,6049424
NSE,22-11-2016,RELIANCE,498.85,503.9,496.65,500.7,8067320
NSE,23-11-2016,RELIANCE,502.5,505.25,499.8,504.5,5992496
NSE,24-11-2016,RELIANCE,502.8,502.8,491.1,493.7,8646750
NSE,25-11-2016,RELIANCE,495,497.95,492.2,496.85,4779658
NSE,28-11-2016,RELIANCE,496.5,500.3,492.05,493.3,3800322
NSE,29-11-2016,RELIANCE,494.5,502.15,494,498.85,4519218
NSE,30-11-2016,RELIANCE,500,500,493.3,495,12616008
NSE,01-12-2016,RELIANCE,500,507.5,497.5,498.9,5773026
NSE,02-12-2016,RELIANCE,497.95,502.5,495.9,497.4,5706090
NSE,05-12-2016,RELIANCE,497.5,499.85,493.25,496.9,1822820
NSE,06-12-2016,RELIANCE,498,503.3,497.3,502.6,3075070
NSE,07-12-2016,RELIANCE,502,503.8,498.2,499.6,2254226
NSE,08-12-2016,RELIANCE,502.5,510.9,502.2,510,4000460
NSE,09-12-2016,RELIANCE,511,515.9,510.15,514.5,3766666
NSE,12-12-2016,RELIANCE,510.25,520.85,510.25,513.6,4125400
NSE,13-12-2016,RELIANCE,514,520.5,513.8,519.9,4738906
NSE,14-12-2016,RELIANCE,519.9,532.2,519.1,529.75,11035658
NSE,15-12-2016,RELIANCE,526.2,533.8,524.35,526.5,8837934
NSE,16-12-2016,RELIANCE,526,531,526,528.6,6831074
NSE,19-12-2016,RELIANCE,527.5,533.5,527.15,531.3,6861900
NSE,20-12-2016,RELIANCE,527.35,530.5,526.6,528.95,5343438
NSE,21-12-2016,RELIANCE,530.05,533.65,528.6,531.6,9311516
NSE,22-12-2016,RELIANCE,529,531.35,525.5,526.65,13208832
NSE,23-12-2016,RELIANCE,526,534.5,526,528.65,4692828
NSE,26-12-2016,RELIANCE,527.15,533,522.35,523.7,7004598
NSE,27-12-2016,RELIANCE,523.9,533.55,523.5,532.35,7974284
NSE,28-12-2016,RELIANCE,533.95,534.8,523.55,524.85,4405854
NSE,29-12-2016,RELIANCE,525,534.4,524.75,532.7,4010412
NSE,30-12-2016,RELIANCE,532.4,542.5,531.55,541.2,7182986
NSE,02-01-2017,RELIANCE,542,545,536.15,542.55,3244916
NSE,03-01-2017,RELIANCE,544.9,548.5,540.55,544.7,2941502
NSE,04-01-2017,RELIANCE,546.45,546.5,532.15,533.6,4751094
NSE,05-01-2017,RELIANCE,535.5,539.95,534.4,538.7,3992966
NSE,06-01-2017,RELIANCE,537.1,542.5,536.55,537.5,3586854
NSE,09-01-2017,RELIANCE,538.5,543,535.5,538.85,2390514
NSE,10-01-2017,RELIANCE,540,547.2,540,544.9,5188800
NSE,11-01-2017,RELIANCE,547.5,547.85,542,543,5246422
NSE,12-01-2017,RELIANCE,543.5,545.15,539.9,541.65,1998728
NSE,13-01-2017,RELIANCE,542.3,548.75,542.3,545.2,3307338
NSE,16-01-2017,RELIANCE,545,547,537,538.1,5492010
NSE,17-01-2017,RELIANCE,532.5,534,519.25,520.6,17936580
NSE,18-01-2017,RELIANCE,521.3,524,514.4,516.3,7254142
NSE,19-01-2017,RELIANCE,517.6,522.65,515.5,516.85,6987456
NSE,20-01-2017,RELIANCE,517,518.7,511.95,512.9,4016164
NSE,23-01-2017,RELIANCE,510.9,515.5,506.4,507.95,6267066
NSE,24-01-2017,RELIANCE,508.5,514.4,508.5,513.65,4306182
NSE,25-01-2017,RELIANCE,516,516.35,508.1,508.65,10906460
NSE,27-01-2017,RELIANCE,510.1,514.45,509.5,512.55,9994478
NSE,30-01-2017,RELIANCE,512.5,523.2,512.4,522.4,7167512
NSE,31-01-2017,RELIANCE,523.4,526.9,520.15,522.6,6914730
NSE,01-02-2017,RELIANCE,523.05,525.45,517.6,524.85,5171596
NSE,02-02-2017,RELIANCE,525,525.4,519.1,521.75,4159816
NSE,03-02-2017,RELIANCE,523,525.2,515.05,516.85,6043502
NSE,06-02-2017,RELIANCE,518.5,522.45,516,520.85,4567964
NSE,07-02-2017,RELIANCE,521,521.15,513.6,515.45,4528490
NSE,08-02-2017,RELIANCE,515.45,519.1,511,512.6,7420188
